Workout_ID,Main Goal,Workout Type,Training Level,Program Duration,Days Per Week,Time Per Workout,Equipment Required_x,Target Gender,Exercise,Sets,Reps,Target Muscle Group,Exercise Type,Equipment Required_y,Mechanics,Force Type,Experience Level,Secondary Muscles,Exercise Type ID,Larger Body Parts
318,0,2,2,7,1,2.0,3,1,17,76.0,70.0,1,0,2,0,1.0,1.0,1,3,1.0
318,0,2,2,7,1,2.0,3,1,254,74.0,70.0,1,0,2,1,0.0,1.0,1,29,1.0
318,0,2,2,7,1,2.0,3,1,1228,72.0,70.0,1,0,4,0,1.0,0.0,10,119,1.0
319,0,2,1,1,1,0.0,60,0,1229,1.0,1.0,9,0,9,0,2.0,1.0,9,1,2.0
319,0,2,1,1,1,0.0,60,0,227,4.0,15.0,2,0,0,0,2.0,1.0,28,142,2.0
319,0,2,1,1,1,0.0,60,0,362,1.0,15.0,1,0,2,0,0.0,0.0,36,46,1.0
319,0,2,1,1,1,0.0,60,0,1230,1.0,345.0,11,0,8,1,5.0,0.0,25,113,6.0
320,0,2,1,1,1,0.0,3,0,98,0.0,0.0,2,0,0,0,2.0,1.0,2,4,2.0
320,0,2,1,1,1,0.0,3,0,18,1.0,17.0,2,0,2,0,7.0,1.0,13,23,2.0
320,0,2,1,1,1,0.0,3,0,975,1.0,1.0,9,0,3,0,2.0,1.0,9,47,2.0
320,0,2,1,1,1,0.0,3,0,1231,1.0,9.0,2,0,3,0,3.0,1.0,31,124,2.0
320,0,2,1,1,1,0.0,3,0,34,4.0,17.0,9,0,4,0,2.0,1.0,9,1,2.0
320,0,2,1,1,1,0.0,3,0,190,1.0,1.0,1,0,2,0,0.0,0.0,36,46,1.0
320,0,2,1,1,1,0.0,3,0,227,1.0,1.0,2,0,0,0,2.0,1.0,28,142,2.0
321,0,2,1,5,1,2.0,3,0,8,10.0,346.0,6,0,0,0,5.0,0.0,6,2,5.0
321,0,2,1,5,1,2.0,3,0,1232,1.0,1.0,9,0,5,0,2.0,1.0,9,47,2.0
321,0,2,1,5,1,2.0,3,0,1233,1.0,9.0,9,0,5,0,2.0,1.0,9,47,2.0
321,0,2,1,5,1,2.0,3,0,1234,1.0,1.0,2,0,15,0,7.0,1.0,2,226,2.0
321,0,2,1,5,1,2.0,3,0,1235,1.0,1.0,2,0,2,0,2.0,1.0,18,3,2.0
321,0,2,1,5,1,2.0,3,0,426,28.0,347.0,9,0,4,0,2.0,1.0,9,1,2.0
321,0,2,1,5,1,2.0,3,0,1236,28.0,347.0,9,0,4,0,2.0,1.0,9,17,2.0
321,0,2,1,5,1,2.0,3,0,160,28.0,348.0,2,0,4,0,3.0,1.0,31,114,2.0
322,0,2,0,3,1,0.0,24,0,1237,1.0,297.0,9,0,5,0,2.0,1.0,9,47,2.0
322,0,2,0,3,1,0.0,24,0,1238,2.0,1.0,2,0,5,0,3.0,1.0,18,124,2.0
322,0,2,0,3,1,0.0,24,0,1239,2.0,1.0,2,0,2,0,7.0,1.0,13,23,2.0
323,0,2,0,3,1,0.0,3,0,8,1.0,17.0,6,0,0,0,5.0,0.0,6,2,5.0
323,0,2,0,3,1,0.0,3,0,25,1.0,1.0,8,0,2,0,1.0,1.0,8,7,1.0
323,0,2,0,3,1,0.0,3,0,181,0.0,192.0,9,0,4,0,2.0,1.0,9,1,2.0
323,0,2,0,3,1,0.0,3,0,109,0.0,1.0,2,0,5,0,3.0,1.0,18,22,2.0
323,0,2,0,3,1,0.0,3,0,853,1.0,1.0,3,0,0,0,3.0,1.0,3,90,2.0
323,0,2,0,3,1,0.0,3,0,1240,0.0,1.0,3,0,0,1,2.0,1.0,11,88,2.0
324,0,2,1,1,1,0.0,52,0,1241,4.0,18.0,9,0,4,0,2.0,1.0,9,1,2.0
324,0,2,1,1,1,0.0,52,0,1242,4.0,349.0,9,0,5,0,2.0,1.0,9,12,2.0
324,0,2,1,1,1,0.0,52,0,1243,4.0,1.0,2,0,0,0,2.0,1.0,2,4,2.0
324,0,2,1,1,1,0.0,52,0,1244,4.0,350.0,9,0,9,0,2.0,1.0,9,1,2.0
324,0,2,1,1,1,0.0,52,0,1245,1.0,18.0,2,0,5,0,3.0,1.0,18,124,2.0
324,0,2,1,1,1,0.0,52,0,1246,4.0,38.0,2,0,4,0,3.0,1.0,31,226,2.0
324,0,2,1,1,1,0.0,52,0,1247,1.0,1.0,2,0,5,0,3.0,1.0,49,22,2.0
324,0,2,1,1,1,0.0,52,0,1241,4.0,351.0,9,0,4,0,2.0,1.0,9,1,2.0
324,0,2,1,1,1,0.0,52,0,1248,1.0,324.0,9,0,5,0,2.0,1.0,9,12,2.0
324,0,2,1,1,1,0.0,52,0,1249,4.0,352.0,2,0,0,0,2.0,1.0,2,51,2.0
324,0,2,1,1,1,0.0,52,0,1247,4.0,16.0,2,0,5,0,3.0,1.0,49,22,2.0
324,0,2,1,1,1,0.0,52,0,1250,1.0,349.0,9,0,9,0,2.0,1.0,9,1,2.0
324,0,2,1,1,1,0.0,52,0,1251,1.0,9.0,9,0,5,0,2.0,1.0,9,12,2.0
324,0,2,1,1,1,0.0,52,0,1246,1.0,18.0,2,0,4,0,3.0,1.0,31,226,2.0
325,0,2,1,1,2,2.0,1,0,38,0.0,70.0,6,0,0,0,5.0,0.0,6,2,5.0
325,0,2,1,1,2,2.0,1,0,1252,0.0,0.0,9,0,4,0,3.0,1.0,58,1,2.0
325,0,2,1,1,2,2.0,1,0,1253,0.0,353.0,2,0,3,0,2.0,1.0,18,142,2.0
325,0,2,1,1,2,2.0,1,0,1254,1.0,354.0,2,0,2,0,7.0,1.0,13,23,2.0
325,0,2,1,1,2,2.0,1,0,1255,1.0,250.0,2,0,2,0,2.0,1.0,2,23,2.0
325,0,2,1,1,2,2.0,1,0,1256,1.0,355.0,12,0,2,0,11.0,1.0,56,160,3.0
325,0,2,1,1,2,2.0,1,0,1257,9.0,224.0,9,0,5,0,2.0,1.0,9,47,2.0
325,0,2,1,1,2,2.0,1,0,63,9.0,223.0,2,0,5,0,3.0,1.0,18,124,2.0
325,0,2,1,1,2,2.0,1,0,405,4.0,0.0,2,0,0,0,2.0,1.0,2,4,2.0
325,0,2,1,1,2,2.0,1,0,1258,4.0,17.0,9,0,5,0,2.0,1.0,9,47,2.0
325,0,2,1,1,2,2.0,1,0,1259,9.0,356.0,9,0,4,0,2.0,1.0,9,1,2.0
325,0,2,1,1,2,2.0,1,0,13,9.0,1.0,3,0,0,1,2.0,1.0,11,88,2.0
325,0,2,1,1,2,2.0,1,0,240,3.0,28.0,7,0,0,0,,0.0,5,210,4.0
326,0,2,1,5,1,0.0,7,0,227,1.0,15.0,2,0,3,0,2.0,1.0,18,142,2.0
326,0,2,1,5,1,0.0,7,0,1260,1.0,15.0,2,0,2,0,2.0,1.0,2,224,2.0
326,0,2,1,5,1,0.0,7,0,1261,1.0,15.0,9,0,3,0,2.0,1.0,9,47,2.0
326,0,2,1,5,1,0.0,7,0,1262,1.0,15.0,9,0,3,0,2.0,1.0,9,47,2.0
326,0,2,1,5,1,0.0,7,0,1263,1.0,15.0,6,0,0,0,5.0,0.0,6,2,5.0
326,0,2,1,5,1,0.0,7,0,511,1.0,15.0,11,0,4,1,5.0,1.0,25,105,6.0
326,0,2,1,5,1,0.0,7,0,511,1.0,15.0,11,0,4,1,5.0,1.0,25,105,6.0
326,0,2,1,5,1,0.0,7,0,1261,1.0,15.0,9,0,3,0,2.0,1.0,9,47,2.0
326,0,2,1,5,1,0.0,7,0,1262,1.0,15.0,9,0,3,0,2.0,1.0,9,47,2.0
326,0,2,1,5,1,0.0,7,0,227,1.0,15.0,2,0,3,0,2.0,1.0,18,142,2.0
326,0,2,1,5,1,0.0,7,0,1260,1.0,15.0,2,0,2,0,2.0,1.0,2,224,2.0
326,0,2,1,5,1,0.0,7,0,1260,1.0,15.0,2,0,2,0,2.0,1.0,2,224,2.0
326,0,2,1,5,1,0.0,7,0,227,1.0,15.0,2,0,3,0,2.0,1.0,18,142,2.0
326,0,2,1,5,1,0.0,7,0,1262,1.0,15.0,9,0,3,0,2.0,1.0,9,47,2.0
326,0,2,1,5,1,0.0,7,0,1261,1.0,15.0,9,0,3,0,2.0,1.0,9,47,2.0
326,0,2,1,5,1,0.0,7,0,511,1.0,15.0,11,0,4,1,5.0,1.0,25,105,6.0
326,0,2,1,5,1,0.0,7,0,511,1.0,15.0,11,0,4,1,5.0,1.0,25,105,6.0
326,0,2,1,5,1,0.0,7,0,1262,1.0,15.0,9,0,3,0,2.0,1.0,9,47,2.0
326,0,2,1,5,1,0.0,7,0,1261,1.0,15.0,9,0,3,0,2.0,1.0,9,47,2.0
326,0,2,1,5,1,0.0,7,0,1260,1.0,15.0,2,0,2,0,2.0,1.0,2,224,2.0
326,0,2,1,5,1,0.0,7,0,227,1.0,15.0,2,0,3,0,2.0,1.0,18,142,2.0
327,0,2,2,1,1,0.0,3,0,1264,1.0,357.0,9,0,5,0,2.0,1.0,9,16,2.0
327,0,2,2,1,1,0.0,3,0,1265,1.0,357.0,9,0,3,0,2.0,1.0,9,16,2.0
327,0,2,2,1,1,0.0,3,0,1266,1.0,357.0,9,0,4,0,2.0,1.0,9,1,2.0
327,0,2,2,1,1,0.0,3,0,1267,1.0,357.0,6,0,0,0,5.0,0.0,6,2,5.0
327,0,2,2,1,1,0.0,3,0,1268,1.0,357.0,2,0,2,0,7.0,1.0,13,16,2.0
330,0,1,0,7,1,0.0,1,0,38,1.0,70.0,6,0,0,0,5.0,0.0,6,2,5.0
330,0,1,0,7,1,0.0,1,0,1269,1.0,17.0,9,0,4,0,2.0,1.0,9,1,2.0
330,0,1,0,7,1,0.0,1,0,405,0.0,0.0,2,0,0,0,2.0,1.0,2,4,2.0
330,0,1,0,7,1,0.0,1,0,44,1.0,1.0,3,0,2,1,2.0,1.0,11,88,2.0
330,0,1,0,7,1,0.0,1,0,48,1.0,2.0,9,0,5,0,2.0,1.0,9,12,2.0
330,0,1,0,7,1,0.0,1,0,18,1.0,16.0,2,0,2,0,7.0,1.0,13,23,2.0
330,0,1,0,7,1,0.0,1,0,185,0.0,8.0,3,0,3,1,3.0,1.0,81,88,2.0
330,0,1,0,7,1,0.0,1,0,150,1.0,1.0,9,0,4,0,2.0,1.0,9,17,2.0
330,0,1,0,7,1,0.0,1,0,50,0.0,1.0,2,0,5,0,3.0,1.0,18,22,2.0
330,0,1,0,7,1,0.0,1,0,102,1.0,2.0,3,0,0,1,2.0,1.0,11,88,2.0
331,0,2,1,7,1,2.0,13,0,8,4.0,70.0,6,0,0,0,5.0,0.0,6,2,5.0
331,0,2,1,7,1,2.0,13,0,638,0.0,1.0,2,0,2,0,7.0,1.0,13,23,2.0
331,0,2,1,7,1,2.0,13,0,181,10.0,19.0,9,0,4,0,2.0,1.0,9,1,2.0
331,0,2,1,7,1,2.0,13,0,405,4.0,0.0,2,0,0,0,2.0,1.0,2,4,2.0
331,0,2,1,7,1,2.0,13,0,288,0.0,1.0,9,0,5,0,2.0,1.0,9,12,2.0
331,0,2,1,7,1,2.0,13,0,8,10.0,358.0,6,0,0,0,5.0,0.0,6,2,5.0
331,0,2,1,7,1,2.0,13,0,323,4.0,0.0,2,0,4,0,3.0,1.0,31,114,2.0
331,0,2,1,7,1,2.0,13,0,1270,0.0,1.0,3,0,0,1,2.0,1.0,11,88,2.0
331,0,2,1,7,1,2.0,13,0,109,10.0,19.0,2,0,5,0,3.0,1.0,18,22,2.0
332,0,2,1,1,1,0.0,7,0,1271,66.0,1.0,2,0,3,0,3.0,1.0,31,226,2.0
332,0,2,1,1,1,0.0,7,0,921,4.0,17.0,2,0,0,0,3.0,0.0,46,4,2.0
332,0,2,1,1,1,0.0,7,0,1272,66.0,17.0,1,0,2,0,0.0,0.0,36,46,1.0
332,0,2,1,1,1,0.0,7,0,1273,4.0,1.0,9,0,5,0,2.0,1.0,9,47,2.0
333,0,2,2,5,1,0.0,1,0,118,4.0,17.0,5,0,0,1,3.0,1.0,81,64,3.0
333,0,2,2,5,1,0.0,1,0,85,4.0,17.0,4,0,0,0,1.0,1.0,20,3,3.0
333,0,2,2,5,1,0.0,1,0,1274,1.0,1.0,5,0,2,1,3.0,1.0,15,15,3.0
333,0,2,2,5,1,0.0,1,0,834,1.0,1.0,4,0,2,1,0.0,0.0,81,108,3.0
333,0,2,2,5,1,0.0,1,0,128,1.0,9.0,5,0,2,1,2.0,1.0,15,6,3.0
333,0,2,2,5,1,0.0,1,0,1275,1.0,8.0,4,0,5,1,1.0,1.0,81,203,3.0
334,0,2,1,2,1,2.0,57,0,118,0.0,17.0,5,0,0,1,3.0,1.0,81,64,3.0
334,0,2,1,2,1,2.0,57,0,118,3.0,8.0,5,0,0,1,3.0,1.0,81,64,3.0
334,0,2,1,2,1,2.0,57,0,1276,0.0,17.0,5,0,2,1,2.0,1.0,15,3,3.0
334,0,2,1,2,1,2.0,57,0,1276,3.0,8.0,5,0,2,1,2.0,1.0,15,3,3.0
334,0,2,1,2,1,2.0,57,0,85,0.0,17.0,4,0,0,0,1.0,1.0,20,3,3.0
334,0,2,1,2,1,2.0,57,0,85,3.0,8.0,4,0,0,0,1.0,1.0,20,3,3.0
334,0,2,1,2,1,2.0,57,0,1277,0.0,17.0,4,0,0,1,0.0,0.0,81,19,3.0
334,0,2,1,2,1,2.0,57,0,1277,3.0,8.0,4,0,0,1,0.0,0.0,81,19,3.0
334,0,2,1,2,1,2.0,57,0,1278,0.0,17.0,4,0,5,1,1.0,1.0,81,131,3.0
334,0,2,1,2,1,2.0,57,0,1278,3.0,8.0,4,0,5,1,1.0,1.0,81,131,3.0
335,0,1,0,5,2,0.0,27,0,1279,1.0,8.0,4,0,5,1,1.0,1.0,81,201,3.0
335,0,1,0,5,2,0.0,27,0,615,1.0,8.0,5,0,5,1,3.0,1.0,81,40,3.0
335,0,1,0,5,2,0.0,27,0,1280,,359.0,4,0,4,0,0.0,1.0,20,119,3.0
335,0,1,0,5,2,0.0,27,0,1281,1.0,1.0,5,0,0,1,3.0,1.0,81,227,3.0
335,0,1,0,5,2,0.0,27,0,1282,,360.0,5,0,2,1,3.0,1.0,81,6,3.0
335,0,1,0,5,2,0.0,27,0,1283,,361.0,4,0,5,1,1.0,1.0,81,201,3.0
335,0,1,0,5,2,0.0,27,0,1284,1.0,6.0,4,0,1,1,1.0,1.0,81,14,3.0
335,0,1,0,5,2,0.0,27,0,1285,1.0,6.0,5,0,0,1,3.0,1.0,81,227,3.0
335,0,1,0,5,2,0.0,27,0,1286,1.0,9.0,12,0,0,1,3.0,1.0,30,64,3.0
335,0,1,0,5,2,0.0,27,0,1057,1.0,14.0,4,0,4,0,0.0,1.0,5,9,3.0
335,0,1,0,5,2,0.0,27,0,1287,1.0,17.0,4,0,8,0,1.0,2.0,20,96,3.0
335,0,1,0,5,2,0.0,27,0,1288,1.0,1.0,5,0,2,1,3.0,1.0,15,6,3.0
335,0,1,0,5,2,0.0,27,0,1289,4.0,8.0,5,0,3,1,3.0,1.0,81,65,3.0
335,0,1,0,5,2,0.0,27,0,1290,4.0,8.0,4,0,5,1,1.0,1.0,81,201,3.0
335,0,1,0,5,2,0.0,27,0,112,1.0,9.0,5,0,2,1,3.0,1.0,15,15,3.0
335,0,1,0,5,2,0.0,27,0,431,1.0,9.0,4,0,2,1,1.0,1.0,81,84,3.0
335,0,1,0,5,2,0.0,27,0,1291,2.0,14.0,4,0,0,1,0.0,0.0,81,14,3.0
335,0,1,0,5,2,0.0,27,0,1292,2.0,14.0,5,0,0,1,3.0,1.0,81,14,3.0
335,0,1,0,5,2,0.0,27,0,1293,1.0,8.0,4,0,5,1,1.0,1.0,81,201,3.0
335,0,1,0,5,2,0.0,27,0,1294,1.0,8.0,5,0,0,1,3.0,1.0,15,15,3.0
335,0,1,0,5,2,0.0,27,0,487,4.0,1.0,5,0,3,1,3.0,1.0,81,37,3.0
335,0,1,0,5,2,0.0,27,0,1295,0.0,0.0,4,0,0,0,1.0,1.0,20,3,3.0
335,0,1,0,5,2,0.0,27,0,1296,0.0,362.0,9,0,4,0,2.0,1.0,9,17,2.0
335,0,1,0,5,2,0.0,27,0,1290,0.0,16.0,4,0,5,1,1.0,1.0,81,201,3.0
335,0,1,0,5,2,0.0,27,0,5,0.0,16.0,5,0,2,1,3.0,1.0,15,6,3.0
335,0,1,0,5,2,0.0,27,0,1297,1.0,14.0,5,0,2,1,3.0,1.0,81,41,3.0
335,0,1,0,5,2,0.0,27,0,1293,0.0,8.0,4,0,5,1,1.0,1.0,81,201,3.0
335,0,1,0,5,2,0.0,27,0,1294,0.0,8.0,5,0,0,1,3.0,1.0,15,15,3.0
335,0,1,0,5,2,0.0,27,0,1298,0.0,1.0,4,0,0,0,1.0,1.0,20,3,3.0
335,0,1,0,5,2,0.0,27,0,1299,0.0,0.0,9,0,4,0,2.0,1.0,9,17,2.0
335,0,1,0,5,2,0.0,27,0,1293,1.0,8.0,4,0,5,1,1.0,1.0,81,201,3.0
335,0,1,0,5,2,0.0,27,0,1300,1.0,8.0,5,0,5,1,3.0,1.0,81,40,3.0
335,0,1,0,5,2,0.0,27,0,260,4.0,8.0,4,0,1,1,1.0,1.0,81,14,3.0
335,0,1,0,5,2,0.0,27,0,236,4.0,8.0,5,0,2,1,2.0,1.0,15,6,3.0
335,0,1,0,5,2,0.0,27,0,1301,,,4,0,8,0,1.0,2.0,20,119,3.0
335,0,1,0,5,2,0.0,27,0,1302,,30.0,5,0,0,1,3.0,1.0,81,122,3.0
335,0,1,0,5,2,0.0,27,0,1303,1.0,16.0,4,0,5,1,1.0,1.0,81,192,3.0
335,0,1,0,5,2,0.0,27,0,1304,1.0,16.0,12,0,1,1,3.0,1.0,30,67,3.0
335,0,1,0,5,2,0.0,27,0,1305,1.0,16.0,4,0,1,1,1.0,1.0,81,14,3.0
335,0,1,0,5,2,0.0,27,0,5,1.0,16.0,5,0,2,1,3.0,1.0,15,6,3.0
336,0,2,2,5,1,2.0,27,0,64,77.0,344.0,5,0,0,1,3.0,1.0,81,64,3.0
336,0,2,2,5,1,2.0,27,0,280,78.0,344.0,5,0,0,1,3.0,1.0,81,65,3.0
336,0,2,2,5,1,2.0,27,0,52,79.0,344.0,4,0,0,1,0.0,0.0,81,14,3.0
336,0,2,2,5,1,2.0,27,0,296,75.0,70.0,4,0,5,1,1.0,1.0,81,148,3.0
336,0,2,2,5,1,2.0,27,0,1306,74.0,344.0,4,0,5,1,0.0,1.0,81,129,3.0
336,0,2,2,5,1,2.0,27,0,357,75.0,344.0,4,0,2,1,1.0,1.0,81,26,3.0
336,0,2,2,5,1,2.0,27,0,1307,72.0,344.0,5,0,5,1,3.0,1.0,15,15,3.0
336,0,2,2,5,1,2.0,27,0,1308,80.0,70.0,5,0,0,1,3.0,1.0,81,65,3.0
336,0,2,2,5,1,2.0,27,0,897,74.0,344.0,5,0,2,1,3.0,1.0,15,6,3.0
336,0,2,2,5,1,2.0,27,0,1309,81.0,344.0,5,0,5,1,3.0,0.0,81,117,3.0
336,0,2,2,5,1,2.0,27,0,817,72.0,344.0,4,0,5,1,1.0,1.0,81,201,3.0
336,0,2,2,5,1,2.0,27,0,1310,82.0,70.0,4,0,2,1,1.0,1.0,81,129,3.0
336,0,2,2,5,1,2.0,27,0,1311,83.0,70.0,5,0,2,1,2.0,1.0,15,6,3.0
336,0,2,2,5,1,2.0,27,0,1312,68.0,344.0,5,0,5,1,3.0,1.0,81,117,3.0
336,0,2,2,5,1,2.0,27,0,43,80.0,344.0,5,0,0,1,3.0,1.0,81,122,3.0
336,0,2,2,5,1,2.0,27,0,1313,84.0,344.0,5,0,5,1,3.0,0.0,81,117,3.0
336,0,2,2,5,1,2.0,27,0,1314,83.0,70.0,4,0,5,1,1.0,1.0,81,234,3.0
336,0,2,2,5,1,2.0,27,0,1315,68.0,344.0,4,0,2,1,0.0,1.0,81,26,3.0
336,0,2,2,5,1,2.0,27,0,1316,84.0,344.0,4,0,5,1,1.0,1.0,81,192,3.0
336,0,2,2,5,1,2.0,27,0,1317,85.0,344.0,5,0,0,1,3.0,1.0,15,133,3.0
336,0,2,2,5,1,2.0,27,0,76,86.0,70.0,5,0,3,1,3.0,1.0,81,65,3.0
336,0,2,2,5,1,2.0,27,0,1318,72.0,344.0,5,0,0,1,3.0,1.0,81,64,3.0
336,0,2,2,5,1,2.0,27,0,1319,72.0,344.0,12,0,5,1,3.0,1.0,30,117,3.0
336,0,2,2,5,1,2.0,27,0,1320,85.0,70.0,4,0,8,0,1.0,2.0,20,96,3.0
336,0,2,2,5,1,2.0,27,0,1321,86.0,70.0,4,0,3,0,0.0,1.0,20,3,3.0
336,0,2,2,5,1,2.0,27,0,1322,72.0,344.0,4,0,5,1,1.0,1.0,81,201,3.0
336,0,2,2,5,1,2.0,27,0,1323,72.0,344.0,4,0,3,1,1.0,1.0,81,19,3.0
337,0,2,0,3,1,2.0,61,0,1324,3.0,190.0,5,0,0,1,3.0,1.0,81,67,3.0
337,0,2,0,3,1,2.0,61,0,1325,3.0,190.0,4,0,0,0,1.0,1.0,20,3,3.0
337,0,2,0,3,1,2.0,61,0,1326,3.0,363.0,5,0,5,1,3.0,1.0,81,40,3.0
337,0,2,0,3,1,2.0,61,0,1327,3.0,15.0,4,0,5,1,0.0,1.0,81,66,3.0
337,0,2,0,3,1,2.0,61,0,204,3.0,364.0,4,0,4,0,0.0,1.0,5,3,3.0
337,0,2,0,3,1,2.0,61,0,441,3.0,190.0,5,0,2,1,3.0,1.0,81,6,3.0
337,0,2,0,3,1,2.0,61,0,895,3.0,190.0,1,0,8,0,0.0,0.0,1,119,1.0
337,0,2,0,3,1,2.0,61,0,1328,3.0,15.0,12,0,5,1,3.0,1.0,30,40,3.0
337,0,2,0,3,1,2.0,61,0,1329,3.0,365.0,4,0,5,1,1.0,1.0,26,234,3.0
338,0,2,1,1,1,0.0,62,0,1330,1.0,2.0,5,0,2,1,3.0,1.0,81,136,3.0
338,0,2,1,1,1,0.0,62,0,1331,1.0,2.0,5,0,2,1,2.0,1.0,15,146,3.0
338,0,2,1,1,1,0.0,62,0,1332,1.0,2.0,5,0,2,1,7.0,1.0,15,133,3.0
338,0,2,1,1,1,0.0,62,0,1333,1.0,2.0,4,0,5,1,3.0,1.0,81,16,3.0
338,0,2,1,1,1,0.0,62,0,1334,1.0,2.0,4,0,2,1,0.0,1.0,81,26,3.0
338,0,2,1,1,1,0.0,62,0,1335,1.0,2.0,4,0,2,1,0.0,0.0,81,84,3.0
338,0,2,1,1,1,0.0,62,0,1336,1.0,2.0,4,0,0,1,0.0,1.0,81,206,3.0
338,0,2,1,1,1,0.0,62,0,1337,1.0,2.0,4,0,4,0,0.0,1.0,20,119,3.0
339,0,1,0,3,1,2.0,26,0,505,0.0,17.0,8,0,2,0,0.0,1.0,33,21,1.0
339,0,1,0,3,1,2.0,26,0,1338,0.0,0.0,5,0,0,1,3.0,1.0,81,192,3.0
339,0,1,0,3,1,2.0,26,0,222,0.0,17.0,8,0,2,0,1.0,0.0,8,28,1.0
339,0,1,0,3,1,2.0,26,0,1303,0.0,17.0,4,0,5,1,1.0,1.0,81,192,3.0
339,0,1,0,3,1,2.0,26,0,40,0.0,19.0,8,0,2,1,3.0,1.0,81,16,1.0
339,0,1,0,3,1,2.0,26,0,1339,0.0,19.0,5,0,2,1,2.0,1.0,15,6,3.0
339,0,1,0,3,1,2.0,26,0,260,0.0,17.0,4,0,1,1,1.0,1.0,81,14,3.0
339,0,1,0,3,1,2.0,26,0,84,0.0,19.0,5,0,0,1,3.0,1.0,81,65,3.0
339,0,1,0,3,1,2.0,26,0,1340,0.0,17.0,4,0,5,1,1.0,1.0,81,201,3.0
340,0,2,1,1,2,0.0,57,0,1341,2.0,154.0,5,0,2,1,3.0,1.0,15,6,3.0
340,0,2,1,1,2,0.0,57,0,1342,2.0,154.0,5,0,2,1,3.0,1.0,81,6,3.0
340,0,2,1,1,2,0.0,57,0,1343,2.0,153.0,5,0,2,1,3.0,1.0,81,6,3.0
340,0,2,1,1,2,0.0,57,0,1344,2.0,152.0,5,0,0,1,3.0,1.0,81,192,3.0
340,0,2,1,1,2,0.0,57,0,1345,2.0,154.0,5,0,5,1,3.0,1.0,81,40,3.0
340,0,2,1,1,2,0.0,57,0,1346,2.0,152.0,5,0,5,1,3.0,0.0,81,40,3.0
340,0,2,1,1,2,0.0,57,0,1347,2.0,152.0,5,0,2,1,3.0,1.0,15,15,3.0
340,0,2,1,1,2,0.0,57,0,1348,2.0,154.0,5,0,2,1,3.0,1.0,15,15,3.0
340,0,2,1,1,2,0.0,57,0,1349,2.0,153.0,5,0,2,1,3.0,1.0,81,65,3.0
340,0,2,1,1,2,0.0,57,0,1350,2.0,152.0,5,0,0,1,3.0,1.0,81,65,3.0
340,0,2,1,1,2,0.0,57,0,1345,2.0,154.0,5,0,5,1,3.0,1.0,81,40,3.0
340,0,2,1,1,2,0.0,57,0,1346,2.0,152.0,5,0,5,1,3.0,0.0,81,40,3.0
340,0,2,1,1,2,0.0,57,0,1341,2.0,154.0,5,0,2,1,3.0,1.0,15,6,3.0
340,0,2,1,1,2,0.0,57,0,1351,2.0,154.0,5,0,2,1,3.0,1.0,81,6,3.0
340,0,2,1,1,2,0.0,57,0,1352,2.0,153.0,5,0,2,1,3.0,1.0,81,6,3.0
340,0,2,1,1,2,0.0,57,0,1353,2.0,154.0,5,0,0,1,3.0,1.0,81,192,3.0
340,0,2,1,1,2,0.0,57,0,1345,2.0,154.0,5,0,5,1,3.0,1.0,81,40,3.0
340,0,2,1,1,2,0.0,57,0,1347,2.0,366.0,5,0,2,1,3.0,1.0,15,15,3.0
340,0,2,1,1,2,0.0,57,0,1348,2.0,366.0,5,0,2,1,3.0,1.0,15,15,3.0
340,0,2,1,1,2,0.0,57,0,1354,2.0,367.0,5,0,0,1,3.0,1.0,81,192,3.0
340,0,2,1,1,2,0.0,57,0,1355,1.0,74.0,5,0,0,1,3.0,1.0,81,65,3.0
340,0,2,1,1,2,0.0,57,0,1356,2.0,153.0,5,0,2,1,3.0,1.0,81,65,3.0
340,0,2,1,1,2,0.0,57,0,1357,87.0,116.0,5,0,2,1,7.0,1.0,15,6,3.0
341,0,2,0,3,1,0.0,57,0,1358,3.0,8.0,5,0,0,1,3.0,1.0,81,19,3.0
341,0,2,0,3,1,0.0,57,0,1359,1.0,15.0,5,0,0,1,3.0,1.0,81,19,3.0
341,0,2,0,3,1,0.0,57,0,1360,1.0,15.0,5,0,2,1,2.0,1.0,15,26,3.0
341,0,2,0,3,1,0.0,57,0,1361,1.0,15.0,5,0,5,1,3.0,0.0,81,117,3.0
342,0,2,2,3,1,0.0,16,0,1362,2.0,16.0,4,0,5,1,0.0,1.0,81,203,3.0
342,0,2,2,3,1,0.0,16,0,1363,2.0,16.0,5,0,5,1,3.0,0.0,81,117,3.0
342,0,2,2,3,1,0.0,16,0,61,4.0,5.0,4,0,0,1,0.0,0.0,81,19,3.0
342,0,2,2,3,1,0.0,16,0,118,4.0,5.0,5,0,0,1,3.0,1.0,81,64,3.0
342,0,2,2,3,1,0.0,16,0,1364,1.0,15.0,5,0,0,1,3.0,1.0,81,227,3.0
342,0,2,2,3,1,0.0,16,0,1365,1.0,8.0,4,0,5,1,1.0,1.0,81,203,3.0
342,0,2,2,3,1,0.0,16,0,1366,1.0,8.0,5,0,5,1,3.0,0.0,81,117,3.0
343,0,2,0,3,2,0.0,7,0,58,2.0,2.0,5,0,5,1,3.0,1.0,81,117,3.0
343,0,2,0,3,2,0.0,7,0,316,2.0,2.0,4,0,2,1,0.0,1.0,81,26,3.0
343,0,2,0,3,2,0.0,7,0,143,2.0,2.0,5,0,2,1,7.0,1.0,15,133,3.0
